method,seed,intent_id,intent_name,feature_id,test_intent_support,active_test_ids,top_k_observed,top20_intent_purity,top20_locale_entropy,cross_locale_stability,heldout_auc,validation_auc,validation_stability,top_ids
Reciprocal factor SAE,20260828,39,qa_maths,527,25,74,20,0.95,0.9927744539878083,0.8492359107140416,0.9789398572884812,0.8747874149659864,0.8928797062920094,13035|13552|13459|13412|13102|13370|14615|13359|13040|14025|13101|13172|13460|13310|14223|13766|13122|13391|13192|14074
Reciprocal factor SAE,20260828,40,iot_hue_lightoff,1473,43,82,20,1.0,0.6098403047164004,0.2376176395673373,0.9868535082488572,0.9956507731958764,0.8629573697347158,4171|2230|3570|369|651|5243|6073|4088|3098|2711|2774|2578|2965|2441|4346|428|6041|3993|914|2298
Reciprocal factor SAE,20260828,41,iot_hue_lighton,615,3,9,9,0.0,0.5032583347756457,-0.0009528822085300777,0.4984822934232715,0.49872665534804755,-0.002399122923297981,4013|7966|8413|8541|1653|8260|6582|1617|4833
Reciprocal factor SAE,20260828,42,transport_query,2470,51,256,20,0.8,0.6098403047164004,0.6688972796007934,0.9505199405782195,0.9934978007267165,0.8981512495124158,12813|12835|12402|12908|12366|12430|12252|6403|12354|12634|12446|12797|12245|13215|12339|12343|12532|12722|12581|12162
Reciprocal factor SAE,20260828,43,music_likeness,2383,36,51,20,0.6,0.7219280948873623,0.6033734418694854,0.7040226618159771,0.7982051282051282,0.5862432615256029,3030|150|4671|5229|931|71|1745|3029|1428|3654|9871|3204|5707|4809|11470|1527|1336|3114|6559|6485
Reciprocal factor SAE,20260828,44,email_query,2546,119,444,20,0.65,0.8812908992306927,0.8954598008508863,0.9762735561054889,0.9913158500115021,0.9360542582372624,17069|15942|15785|16170|16399|16851|16459|16005|17156|16814|17043|17051|17107|16766|16914|17020|16263|16373|16613|16780
Reciprocal factor SAE,20260828,45,play_music,310,176,743,20,0.95,0.28639695711595625,0.7311061563831422,0.9839374674394372,0.9871198520211087,0.8914779928099859,4477|4116|11265|2527|2573|362|3174|5619|827|3002|397|182|4838|296|1940|3124|3146|2781|391|1489
Reciprocal factor SAE,20260828,46,audio_volume_mute,497,32,333,20,0.75,0.7219280948873623,0.6818036345783663,0.9795640326975477,0.9910102739726028,0.8272149097966441,2205|2795|189|5525|3837|3812|6166|6064|1715|3582|1639|3581|3809|3838|4854|4653|2796|5221|15127|5813
Reciprocal factor SAE,20260828,47,social_post,2399,81,419,20,0.9,0.6098403047164004,0.8572571768502146,0.9752915367740446,0.9423726045296167,0.8821410328939314,15647|15670|15459|15556|15503|15409|15280|15592|15472|15557|15401|15548|15337|15177|15518|15532|15708|15652|15723|6500
Reciprocal factor SAE,20260828,48,alarm_set,1553,41,408,20,0.35,0.0,0.6881439417158631,0.9813010907697051,0.9908933898571204,0.9042156900285978,862|4121|5365|1509|5292|3986|533|861|174|1862|5122|4851|8741|399|5082|6162|1635|3435|2985|5006
Reciprocal factor SAE,20260828,49,qa_factoid,1100,141,427,20,0.95,0.28639695711595625,0.6627063715296702,0.9350086676852137,0.8965104166666668,0.7699907479301431,12951|13798|14653|13853|13124|14395|13513|14567|13521|13679|13383|13823|12972|13516|14306|14601|14884|14096|13580|13974
Reciprocal factor SAE,20260828,50,calendar_set,1693,209,754,20,1.0,0.28639695711595625,0.8117051850264347,0.9850641051209525,0.9878636363636363,0.8848545618526243,8358|7455|7287|6836|8390|8868|8585|7563|7565|7057|8073|7808|7196|7004|7055|7542|7955|8539|7140|6725
Reciprocal factor SAE,20260828,51,play_game,1871,35,96,20,1.0,0.8112781244591328,0.5757213653224909,0.9117139934732844,0.9686963058419243,0.8683113260433667,10247|10292|10357|10288|10268|10346|10276|10317|10260|10319|10296|10321|10350|6633|10323|10302|10333|10352|10365|10406
Reciprocal factor SAE,20260828,52,alarm_remove,918,21,63,20,0.15,0.4689955935892812,0.4417525917317792,0.8239210173380515,0.74136700913242,0.7542105347630906,174|1509|533|5365|1719|5082|939|1675|5635|2334|8741|612|862|7291|399|8880|3418|3435|5568|3986
Reciprocal factor SAE,20260828,53,lists_remove,414,52,46,20,0.75,0.0,0.2178437115367531,0.6989520681650311,0.7843053173241852,0.7284341509233875,10430|10590|10808|10508|10743|10970|10895|11023|10790|11162|3435|10565|399|10433|7836|8516|10462|10527|10848|7892
Reciprocal factor SAE,20260828,54,transport_taxi,881,23,33,20,0.95,0.8112781244591328,0.8019840368702031,0.9562559976378534,1.0,0.9782846891250648,12299|12212|12710|12213|12844|12383|12608|12553|12161|12329|12745|12244|12121|12558|12377|16797|12905|12779|12159|12452
Reciprocal factor SAE,20260828,55,recommendation_movies,1421,20,111,20,0.45,0.6098403047164004,0.25039928465201106,0.8146879240162822,0.9155309483248154,0.5650289934807149,6621|11871|11920|11990|4587|11633|11987|11862|11812|9871|11636|16529|3492|3779|4477|13181|11265|14229|11306|5948
Reciprocal factor SAE,20260828,56,iot_coffee,139,36,86,20,1.0,0.8112781244591328,0.9098486005979011,0.9857937319993937,1.0,0.9524432792067512,4084|6034|2026|4244|2868|2512|3321|5917|2812|4988|6061|4271|4272|1276|5017|2288|2753|448|3568|1812
Reciprocal factor SAE,20260828,57,music_query,2603,35,153,20,0.75,0.7219280948873623,0.6564915826082719,0.9358238760898154,0.9069133677567413,0.616136656540673,2387|1940|1807|4560|484|5250|2373|2355|3178|6014|5531|5544|1777|4477|4998|1622|4428|1176|5615|6134
Reciprocal factor SAE,20260828,58,play_podcasts,1559,63,93,20,1.0,0.9709505944546686,0.7071411579931723,0.9112313198371718,0.9238793103448276,0.8433284447570287,11474|11409|11459|11345|11539|11259|11270|11318|11438|11296|11458|11470|11376|11368|11279|11529|11366|11322|11303|11476
Reciprocal factor SAE,20260828,59,lists_query,620,51,556,20,0.45,0.6098403047164004,0.7885737200375502,0.9645620332466207,0.9906272972310708,0.8865011748330792,10430|10757|10895|10858|11085|11215|10979|6850|10756|10440|11023|10590|10493|10792|10508|11124|10790|10931|10455|10588
Reciprocal factor SAE,20260829,0,datetime_query,806,88,211,20,0.9,0.6098403047164004,0.8064935934431767,0.8765703914141415,0.9281449275362319,0.8382535462189027,360|4112|2801|3091|4187|5997|4183|5774|4253|4667|5703|660|4772|4881|3606|1202|2472|3118|1252|3669
Reciprocal factor SAE,20260829,1,iot_hue_lightchange,1178,36,87,20,0.95,0.7219280948873623,0.6519341519601956,0.9556711383962405,0.7473336177474402,0.777061095153361,1960|2551|3542|4249|4826|456|3734|4247|4248|263|4803|897|2283|2540|2542|3280|3050|2975|1217|3387
Reciprocal factor SAE,20260829,2,transport_ticket,2665,35,68,20,0.8,0.7219280948873623,0.5865714438795725,0.9841556670400857,0.9966307277628033,0.8954053025390944,12873|12306|12874|12511|5128|12308|12162|12235|12802|12722|12536|12618|12160|12469|12724|12537|12818|12604|12381|12293
Reciprocal factor SAE,20260829,3,takeaway_query,130,35,407,20,0.75,0.0,0.6154112028825868,0.9962398324484926,0.9948630136986302,0.885061418100689,169|168|2773|170|5488|3671|2480|5324|4224|3021|1379|3295|3835|2035|3413|2908|132|4934|2338|2432
Reciprocal factor SAE,20260829,4,qa_stock,1710,26,79,20,0.85,0.0,0.8949721660631664,0.9798802489149193,0.9638262680715511,0.8239566745775431,14644|14475|14253|14342|14904|14544|14820|14090|13934|14189|14473|5016|14925|13639|14926|4606|14555|14406|680|13734
Reciprocal factor SAE,20260829,5,general_greet,1318,1,60,20,0.0,0.28639695711595625,0.24409750565225796,0.48988877654196156,0.7493622448979591,-0.00237725062012063,6424|6304|6582|6267|15208|16501|16763|6289|15686|4966|702|6559|2201|6469|6195|6533|4391|16703|16163|6382
Reciprocal factor SAE,20260829,6,recommendation_events,2052,43,208,20,0.8,0.7219280948873623,0.6252427397429213,0.9595905386603061,0.9486968126864501,0.8002341579253816,7946|11839|11616|11782|13619|7113|11770|11999|11585|11841|12098|7026|12008|11598|11767|7013|6860|11860|11705|12073
Reciprocal factor SAE,20260829,7,music_dislikeness,2619,4,6,6,0.0,0.6500224216483541,-0.0007517675316344119,0.49898785425101216,0.49787775891341257,,9768|9726|10696|10308|11455|14453
Reciprocal factor SAE,20260829,8,iot_wemo_off,726,18,45,20,0.5,0.8112781244591328,0.5953946950818452,0.8302824858757061,0.8732993197278912,0.8538885030705214,4201|1551|3298|2566|5652|321|4799|4966|4240|3774|843|3775|4154|5856|3326|2311|2283|4550|5243|13102
Reciprocal factor SAE,20260829,9,cooking_recipe,2522,72,394,20,1.0,0.7219280948873623,0.7659646052991792,0.9974581798649478,0.9970689655172413,0.8825920045796842,9941|9966|10171|10099|10206|10177|9930|9962|10150|10100|10072|10132|10055|9943|10164|10016|9961|10080|10226|10107
Reciprocal factor SAE,20260829,10,qa_currency,1552,39,54,20,0.95,0.28639695711595625,0.8679731047833563,0.999667340739379,1.0,0.933739653216088,14762|281|13796|14453|14029|14973|13684|14239|14241|13738|13896|13685|14620|14304|14599|13982|14658|14437|14228|14742
Reciprocal factor SAE,20260829,11,transport_traffic,2364,15,102,20,0.7,0.28639695711595625,0.5378217016359366,0.9653798397110283,0.9675955756013747,0.8850352538761379,12736|12717|12413|12675|12685|12838|12289|12869|12442|12672|6295|12240|12789|12254|13215|12693|12759|14457|11650|12256
Reciprocal factor SAE,20260829,12,general_quirky,1680,169,749,20,0.95,0.6098403047164004,0.49960692457169587,0.7572822922810556,0.745712705144754,0.6018203020722901,6325|6201|6229|6388|6516|6515|6241|11650|6550|6424|14564|6694|13618|6304|6227|6431|6438|6243|13521|6594
Reciprocal factor SAE,20260829,13,weather_query,397,156,279,20,0.95,0.4689955935892812,0.8862700309558503,0.9788543604333079,0.9990059363799283,0.939155450181846,3507|4614|1933|790|4227|2678|3407|2611|2917|6473|3406|2322|4383|3516|1308|2890|1655|6039|299|2545
Reciprocal factor SAE,20260829,14,audio_volume_up,2433,13,3,3,0.3333333333333333,0.9182958340544896,-0.0004766744967346559,0.5381231289860732,0.6976923076923076,0.8483711595464474,2108|443|6446
Reciprocal factor SAE,20260829,15,email_addcontact,1932,12,38,20,0.2,0.0,0.19588975436541803,0.7445308976093821,0.8740433673469389,0.6645583829247584,11146|16225|10956|15829|17111|10954|16777|15948|15946|17090|16711|16455|10996|16797|16710|13694|16872|16781|13154|16846
Reciprocal factor SAE,20260829,16,takeaway_order,2089,22,81,20,0.6,0.6098403047164004,0.36708183279719736,0.8820897364685552,0.914597602739726,0.8445815656546511,2480|5488|132|1831|2338|2414|3835|3671|5570|168|2255|1379|6112|170|668|13031|4934|1516|3020|2163
Reciprocal factor SAE,20260829,17,email_querycontact,2747,26,124,20,0.8,0.9927744539878083,0.6436515926496273,0.9180044972023219,0.8711115867579908,0.5656276465890945,16907|13154|15982|15815|16583|16874|16529|16797|16532|16983|11146|16777|16975|17111|16672|15983|13370|16711|15948|16523
Reciprocal factor SAE,20260829,18,iot_hue_lightup,1433,27,78,20,0.7,0.9927744539878083,0.5837101092397453,0.9223242283425895,0.8286244292237442,0.6375465227727325,962|1756|3883|6015|5727|3762|1071|4283|2906|80|2591|3543|2403|6174|4896|1993|3595|3700|5574|3834
Reciprocal factor SAE,20260829,19,recommendation_locations,33,31,391,20,0.8,0.8112781244591328,0.692666321133714,0.9971662987248344,0.9967010900745841,0.8429325732780945,12930|11778|11802|12066|11947|11959|11706|12019|11916|11678|11841|11942|12020|13318|11796|11751|11954|13630|11969|11628
Reciprocal factor SAE,20260829,20,play_audiobook,2382,41,399,20,0.95,0.6098403047164004,0.6344405096508894,0.9810844367411901,0.926331615120275,0.6833693338492187,9902|9881|9844|9768|9691|9732|9676|9726|9812|9772|9878|9767|9720|9827|9855|12800|9689|9909|9853|9754
Reciprocal factor SAE,20260829,21,lists_createoradd,2390,39,186,20,0.8,0.8112781244591328,0.5890696778285779,0.9124931060745333,0.908467202141901,0.7362147894079062,10915|10712|10940|11157|11026|10858|11238|10471|10636|7000|10816|10893|10812|10776|6850|11029|15203|10563|10513|10472
Reciprocal factor SAE,20260829,22,news_query,2307,124,581,20,1.0,0.9927744539878083,0.7972562730049327,0.9846734494805136,0.9916814159292034,0.8598364713657142,441|15214|3060|4391|1061|2203|442|5411|5688|2496|3039|2651|178|3037|3603|3605|1474|2315|1533|5270
Reciprocal factor SAE,20260829,23,alarm_query,2663,34,17,17,0.29411764705882354,0.8739810481273578,-0.0026008202315000273,0.5716448133445607,0.7481622151433472,0.5720746991630514,5122|4121|1635|3829|7140|14567|13363|4851|5568|7292|174|8766|11582|7224|3870|15686|7181
Reciprocal factor SAE,20260829,24,iot_wemo_on,748,10,33,20,0.35,0.7219280948873623,0.08977839236569271,0.8467545638945233,0.4995741056218058,,3841|3320|4201|4240|4173|843|4618|10440|1551|10636|2959|1423|15133|4620|389|5050|11644|322|4799|2960
Reciprocal factor SAE,20260829,25,general_joke,1596,19,132,20,0.85,0.9709505944546686,0.7617798668243801,0.9725062911602504,1.0,0.8666655363667266,2721|6147|412|4982|1256|4217|1372|1158|494|5952|4216|411|527|6517|4913|1579|3330|8672|13074|124
Reciprocal factor SAE,20260829,26,qa_definition,1395,57,409,20,1.0,0.4689955935892812,0.7005364999808448,0.9669131606067728,0.9728960590359553,0.7399749475127317,12957|13288|13863|13069|13494|14138|14147|12963|14622|13166|13799|14857|14378|14761|14414|13900|13361|13706|14023|14879
Reciprocal factor SAE,20260829,27,social_query,1485,25,17,17,0.4117647058823529,0.6722948170756379,0.3563459189093578,0.6386000679578662,0.6222269624573379,0.6502957273617367,15138|15304|10979|15333|15445|6500|16924|15508|2573|15271|15511|15274|15610|15155|15634|10570|15387
Reciprocal factor SAE,20260829,28,music_settings,1875,6,39,20,0.0,0.7219280948873623,0.18248792991962445,0.4934166103983795,0.5823395797842136,-0.0024022529905990066,16225|1318|15829|1811|14620|1874|5279|3741|6248|1677|2770|5204|3568|9619|3779|185|1042|16506|15948|16170
Reciprocal factor SAE,20260829,30,calendar_remove,1136,67,510,20,0.8,0.0,0.8011677755488268,0.9909809792814623,0.9922492557232317,0.8923975725067389,8856|9015|8666|7820|8516|6918|8430|7993|7836|7878|7080|6798|8732|10828|10433|8769|10743|10590|8888|9030
Reciprocal factor SAE,20260829,31,iot_hue_lightdim,1695,21,131,20,0.5,0.9927744539878083,0.47081141809499666,0.9469193853313296,0.8877726047537368,0.7436783821431919,6015|1756|80|2128|158|3700|5988|468|964|3280|5201|3595|14|5349|3222|2234|3762|3543|3386|4299
Reciprocal factor SAE,20260829,32,calendar_query,1664,126,946,20,0.9,0.4689955935892812,0.7092034406735583,0.9383985121142054,0.9537002888929867,0.770037625145936,7120|8044|8559|8494|8916|8129|7570|7266|7539|7690|8043|7978|8975|9043|7496|6722|9197|7087|8782|7762
Reciprocal factor SAE,20260829,33,email_sendemail,1049,114,255,20,1.0,1.0,0.8383059108964013,0.9674602589163869,0.9459275362318841,0.8335463746272813,17011|16005|16297|16622|15849|16838|16780|17043|16314|16995|15756|15796|16377|17123|16103|16496|17143|16535|15942|17113
Reciprocal factor SAE,20260829,34,iot_cleaning,258,26,32,20,0.95,0.0,0.7843317160035834,0.9611854834492496,0.849102564102564,0.7964679307175547,864|6159|1575|2959|4240|4201|4173|2517|3841|1059|2960|2434|290|1924|1151|4043|843|292|5330|2903
Reciprocal factor SAE,20260829,35,audio_volume_down,1564,11,47,20,0.15,0.8812908992306927,0.1976501707134024,0.7209702708519076,0.9974446337308347,0.5625970884862631,1639|261|6221|665|3543|3590|6967|6434|751|315|14857|3486|2056|10349|15880|5970|3474|12161|10224|13717
Reciprocal factor SAE,20260829,36,play_radio,525,72,339,20,0.95,0.9927744539878083,0.7281403948822031,0.9810178790669123,0.9966517857142858,0.908041072435876,9326|9520|9361|9406|9317|9321|9237|9561|9225|9212|9394|9408|9542|3101|9402|9362|9601|9303|9250|9263
Reciprocal factor SAE,20260829,38,datetime_convert,1194,15,20,20,0.25,0.9709505944546686,0.2032663637639282,0.6641833164013996,0.4995748299319728,,7291|4112|3214|7711|7712|7098|5204|4254|7955|4253|2309|7080|16624|3532|5997|1266|7680|4121|13554|15488
Reciprocal factor SAE,20260829,39,qa_maths,1236,25,23,20,0.8,0.8812908992306927,0.35380023701275737,0.8395786612300373,0.8748937074829931,0.747952444339717,13035|13391|13552|13459|14615|13122|13370|13359|13040|13412|13102|14223|13310|13460|8188|13172|13192|16851|17116|13997
Reciprocal factor SAE,20260829,40,iot_hue_lightoff,1505,43,166,20,0.8,0.6098403047164004,0.5571798454909805,0.9596302921884317,0.9951138316151202,0.8891864465816895,4171|2230|4077|5157|2965|997|428|651|427|5156|1030|5574|3785|1377|5047|19|5243|1071|3378|3167
Reciprocal factor SAE,20260829,41,iot_hue_lighton,2395,3,30,20,0.05,0.0,-0.0025208813077726108,0.6627318718381112,0.49787775891341257,-0.004164476208416707,5047|6073|11681|6041|3570|16248|3522|5856|2647|16005|9198|11610|14673|11384|3993|2780|13679|2414|3774|3775
Reciprocal factor SAE,20260829,42,transport_query,57,51,382,20,0.8,0.28639695711595625,0.7390913964334642,0.968541410393434,0.9946452476572959,0.8815937840767195,12813|12908|12252|12835|12354|12402|12797|12634|12366|12824|12446|12430|12581|12873|12343|12607|12245|12618|12724|6403
Reciprocal factor SAE,20260829,43,music_likeness,2483,36,57,20,0.6,0.8812908992306927,0.5801346795724909,0.7034731696225557,0.6971794871794871,0.6599885340579639,3029|3030|150|4671|71|931|5229|1745|9541|1336|4086|6901|3204|15350|1872|3178|6109|5250|3741|9871
Reciprocal factor SAE,20260829,44,email_query,1684,119,467,20,0.95,0.8112781244591328,0.7934967826198077,0.9794532063439627,0.9969902614830151,0.8408648051486923,17069|16399|15785|16263|16677|16170|16666|16163|16719|16662|16461|16712|16427|15305|16642|16276|16467|16373|17156|17157
Reciprocal factor SAE,20260829,45,play_music,1720,176,805,20,0.95,0.8112781244591328,0.7273150762787252,0.9849122492836676,0.9856101409063707,0.885678347328633,2527|182|2573|3546|827|3146|4477|1489|1047|9364|4116|3002|362|540|1546|397|2781|3174|296|3481
Reciprocal factor SAE,20260829,46,audio_volume_mute,2031,32,41,20,0.85,0.8112781244591328,0.3511143761986085,0.8892306709809265,0.8713969748858447,0.4742183316932949,2795|189|5813|2205|5525|3837|3812|3582|608|3|6166|3460|4653|2206|2207|12104|315|2796|1510|4854
Reciprocal factor SAE,20260829,47,social_post,814,81,436,20,1.0,0.4689955935892812,0.8267143815168602,0.9750542021065055,0.92731925087108,0.8595962544423739,15647|15459|15670|15503|15592|15652|15708|15472|15532|15409|15548|15518|15593|15731|15556|15626|15635|15557|15399|15651
Reciprocal factor SAE,20260829,48,alarm_set,2558,41,400,20,0.6,0.6098403047164004,0.5929330677404676,0.9761972218287266,0.9253807505102842,0.8102755863223005,533|5082|5365|862|1509|8741|5623|2957|174|2334|4654|939|5292|3986|560|1982|4121|59|7291|2288
Reciprocal factor SAE,20260829,49,qa_factoid,1415,141,641,20,0.95,0.28639695711595625,0.7523478662059035,0.9729558186384082,0.9635119047619048,0.8354546087341399,13798|14395|14653|13521|14567|13853|13124|12951|14306|13974|14317|14770|12972|14096|13823|14417|13580|15055|13513|13516
Reciprocal factor SAE,20260829,50,calendar_set,2331,209,832,20,1.0,0.4689955935892812,0.8075566010155235,0.9831824858531711,0.9846022727272727,0.862691219357489,6836|8358|7455|8585|8868|7287|8390|8073|8730|8553|7563|7196|7055|7004|7565|7057|7477|8436|8900|8618
Reciprocal factor SAE,20260829,51,play_game,460,35,112,20,0.95,0.8112781244591328,0.6798218914226932,0.9549315668988358,0.967944587628866,0.7723298006969876,10288|10292|10317|10247|10346|10260|10352|10350|10268|10357|10319|10321|10276|10339|6633|10365|10296|10406|10263|14701
Reciprocal factor SAE,20260829,52,alarm_remove,2230,21,116,20,0.3,0.9927744539878083,0.175234266639326,0.8199702683923925,0.9545876141552511,0.5686462091418468,1452|399|2985|6162|3435|9619|13684|920|14239|14526|8888|11505|15906|4854|3581|16318|16056|16947|940|6039
Reciprocal factor SAE,20260829,53,lists_remove,391,52,186,20,0.95,0.7219280948873623,0.6086762372754515,0.9852504748338082,0.9988973290860084,0.8201651119443023,10430|10590|10895|10508|8888|10743|11162|10433|10887|11168|10808|11023|10462|10527|10674|10444|11024|10790|10755|11164
Reciprocal factor SAE,20260829,54,transport_taxi,889,23,34,20,0.85,0.6098403047164004,0.7617928079053035,0.9558573853989814,1.0,0.908458967537741,12299|12710|12212|12383|12844|12329|12553|12608|12213|12558|12161|12745|12244|12121|12905|12377|16797|2480|12159|16532
Reciprocal factor SAE,20260829,55,recommendation_movies,722,20,23,20,0.7,0.9709505944546686,0.6042602704131832,0.8740502035278155,0.9991482112436115,0.7218499278247982,11633|11812|11636|11987|11600|13181|11634|11920|11990|14229|6621|11744|11871|11954|11861|14608|11695|11858|11862|11607
Reciprocal factor SAE,20260829,56,iot_coffee,2319,36,148,20,1.0,0.8812908992306927,0.7627805734365364,0.9852537138093073,0.9581549657534245,0.9091964608794846,6034|4084|2026|4244|2512|6061|4988|1276|2753|3321|5917|3568|5017|448|4271|2812|2868|5149|2733|6060
Reciprocal factor SAE,20260829,57,music_query,465,35,278,20,0.85,0.934068055375491,0.6928303156624649,0.9797915347523257,0.9331612162937464,0.7348517031084132,5250|2387|1807|484|1940|4560|6014|2373|2355|1176|4189|5544|6134|761|3864|3178|5261|4428|5531|4998
Reciprocal factor SAE,20260829,58,play_podcasts,2009,63,449,20,0.85,0.4689955935892812,0.6800786645882242,0.9843674015791056,0.968103448275862,0.8087960205022142,11409|11259|11539|11417|11345|11318|11458|11270|11455|11459|11438|11474|11476|1777|11265|11490|9361|11366|4477|11303
Reciprocal factor SAE,20260829,59,lists_query,723,51,77,20,0.45,0.6098403047164004,0.4895354120322286,0.8265408323082404,0.784366576819407,0.4326642738631149,10915|10712|10858|11238|11124|11215|10636|11157|10940|6850|10792|10851|11081|10895|11026|10979|11107|11166|10855|10440
